,Demand_MW_mean,Demand_MW_mean_ci_lower,Demand_MW_mean_ci_upper,Solar_MW_mean,Solar_MW_mean_ci_lower,Solar_MW_mean_ci_upper,Wind_MW_mean,Wind_MW_mean_ci_lower,Wind_MW_mean_ci_upper,Coal_MW_mean,Coal_MW_mean_ci_lower,Coal_MW_mean_ci_upper,Hydrocarbons_MW_mean,Hydrocarbons_MW_mean_ci_lower,Hydrocarbons_MW_mean_ci_upper,Water_MW_mean,Water_MW_mean_ci_lower,Water_MW_mean_ci_upper,Nuclear_MW_mean,Nuclear_MW_mean_ci_lower,Nuclear_MW_mean_ci_upper,Biomass_MW_mean,Biomass_MW_mean_ci_lower,Biomass_MW_mean_ci_upper,Import_Positive_MW_mean,Import_Positive_MW_mean_ci_lower,Import_Positive_MW_mean_ci_upper,Export_Positive_MW_mean,Export_Positive_MW_mean_ci_lower,Export_Positive_MW_mean_ci_upper
2024-02-23,6631.1975111746115,2936.8831072037233,10325.5119151455,116.60191286710558,0.0,286.5319669874452,0.0,0.0,3086.2727831879183,926.7766005381535,603.4773322582737,1250.0758688180333,1981.6228232492665,511.7038137629447,3451.5418327355883,2614.477944918905,117.85739769221072,5111.098492145599,1297.1621094105046,677.6105929358187,1916.7136258851906,35.65731779837006,0.0,80.37749673203047,66.75502233374343,0.0,651.22108785598,802.4205335947659,0.0,1922.4921364244126
2024-02-24,6105.020614380013,2371.401766887371,9838.639461872655,118.91647497807143,0.0,290.0279105293368,0.0,0.0,3137.0798520688213,898.1030241613961,572.5319323618471,1223.674115960945,1918.5938028042126,428.54578504886626,3408.641820559559,2603.336393210297,71.57279186670348,5135.099994553891,1309.6709279290067,688.3925416218223,1930.9493142361912,34.097683665239835,0.0,79.34357005909237,0.0,0.0,542.5555450133726,1013.7131369051806,0.0,2137.7047860356734
2024-02-25,5585.204439080935,1813.059832889879,9357.34904527199,121.20553065989874,0.0,293.50352298540116,0.0,0.0,3169.2009952406997,871.2769218231601,543.4423779643232,1199.111465681997,1845.2342543523346,335.4749297195258,3354.9935789851434,2488.030316723528,0.0,5054.145048457342,1306.1803289030609,683.1808238545033,1929.1798339516185,32.22010296435084,0.0,77.98463702721816,0.0,0.0,479.3137148883375,1224.6103891850246,96.67519033009603,2352.545588039953
2024-02-26,6414.794572084514,2603.263128234198,10226.326015934828,129.2130468039784,0.0,302.8807161109901,0.0,0.0,3250.579813469917,908.6551016011404,578.1665296946185,1239.1436735076622,1939.563014864516,407.51127494152206,3471.61475478751,2549.753967329228,0.0,5156.099474970854,1296.2497511724996,671.5039299490156,1920.9955723959836,33.74992962409756,0.0,80.08107899694534,261.51762338184085,0.0,856.7923399929691,887.8525399485532,0.0,2022.2639569909288
2024-02-27,6640.384845333739,2789.7294238030454,10491.040266864431,122.37796052269336,0.0,297.2761375833833,0.0,0.0,3386.5644967984135,945.9242105140036,612.935790457288,1278.912630570719,1989.4992796767087,435.16975998422595,3543.8287993691915,2536.1153173369935,0.0,5180.677535974042,1288.1252073494643,661.6375293477759,1914.6128853511527,34.49311457038536,0.0,81.38213699141093,273.16201360224056,0.0,872.5291321066848,806.5973648367801,0.0,1946.4361642482595
2024-02-28,6724.6708395088535,2835.5761368321855,10613.765542185522,113.31598684639697,0.0,289.4100044400769,0.0,0.0,3443.281348991876,964.907564222791,629.5694990780213,1300.245629367561,2003.2073262018898,426.51730489961665,3579.897347504163,2597.1586547525976,0.0,5279.273063572648,1278.3721664405987,650.2546203087059,1906.4897125724915,33.82690665816372,0.0,81.26426971112852,207.1222631040999,0.0,809.5987081972587,720.858255767406,0.0,1865.5924511511223
2024-02-29,6696.778148518133,2769.2369706120335,10624.319326424233,122.94258678223875,0.0,300.20382820802286,0.0,0.0,3495.7663028649567,961.8756973801001,624.2574734233365,1299.4939213368637,2029.297373552945,430.2153472918819,3628.379399814008,2584.262940291114,0.0,5302.88160548419,1277.6372631274728,647.8907460787291,1907.3837801762165,35.450624604007835,0.0,83.42687338775373,194.22047966871665,0.0,799.3745253754188,716.8715007066319,0.0,1866.241043395645
2024-03-01,6651.1594775017165,2685.952551471115,10616.366403532318,117.3607194023437,0.0,295.7886745483666,0.0,0.0,3665.7141321618,926.3968291212911,586.5277557248992,1266.2659025176831,2036.9225111053215,415.5856300355126,3658.2593921751304,2676.5639834340154,0.0,5431.440178564446,1293.6725764829382,662.3956820314755,1924.9494709344008,35.36904342783863,0.0,83.87543577034663,55.72796182574541,0.0,663.3641523873601,825.9147923463242,0.0,1979.8089867534597
2024-03-02,6124.692001631232,2121.8059724438854,10127.578030818579,119.72073051072246,0.0,299.304412369018,0.0,0.0,3725.4237256995466,897.7232480382235,555.6118559928328,1239.834640083614,1977.1775295697623,333.9365979856177,3620.4184611539067,2632.491128978717,0.0,5422.797233495718,1307.4457726646729,674.636263453355,1940.2552818759907,33.80971846632833,0.0,82.8385778309052,0.0,0.0,554.9579123885935,1036.8820599405237,0.0,2195.272263936626
2024-03-03,5605.62869069827,1565.6997682291562,9645.557613167382,121.96791575667667,0.0,302.7219035127826,0.0,0.0,3766.3131349293362,870.897149591783,526.5496981180313,1215.2446010655347,1897.4405802721053,232.8204827731597,3562.060677771051,2550.001698578486,0.0,5375.590136615936,1302.935414391524,668.680432028864,1937.1903967541843,31.932318992123367,0.0,81.47712255855872,0.0,0.0,491.97077300184526,1247.4611563901917,84.55943625656482,2410.3628765238186
2024-03-04,6434.159439435099,2356.348939853421,10511.969939016777,130.0140055410971,0.0,312.10619281678333,0.0,0.0,3856.0894834117753,908.2753308165312,561.3159760508734,1255.234685582189,1978.466762956164,290.48841019042925,3666.445115721899,2579.0229605586,0.0,5444.933784221999,1294.1873409722339,658.369680075956,1930.0050018685117,33.462200442765365,0.0,83.56916051068838,250.59156746060322,0.0,869.7482160439188,910.3921731534301,0.0,2080.4251013783073
2024-03-05,6660.92512642888,2545.515035265038,10776.335217592721,123.14338284903582,0.0,306.4459477081985,0.0,0.0,4000.4776879870155,945.5444395583177,596.1218218990316,1294.9670572176037,2013.2348887230576,302.6999818883694,3723.769795557746,2597.9728395403113,0.0,5502.917133739347,1285.1063427707272,647.8086085639677,1922.4040769774867,34.205337872473706,0.0,84.86639227694033,262.26691888275326,0.0,885.7671087411461,828.8327308747839,0.0,2004.895509565536
2024-03-06,6744.112340658697,2591.6070589279434,10896.61762238945,114.11414752004099,0.0,298.58808069512264,0.0,0.0,4065.535492763657,964.527793083199,612.7869426551126,1316.2686435112853,2015.383247049849,282.9184064728679,3747.84808762683,2626.541111209349,0.0,5569.284090874004,1276.4592551154021,637.6922453429758,1915.2262648878286,33.53901638775486,0.0,84.74532185097846,196.25686740053123,0.0,823.1015122879037,742.7960698333686,0.0,1924.322692093588
2024-03-07,6717.077135536766,2527.5775606863026,10906.57671038723,123.71058686199,0.0,309.3338191909993,0.0,0.0,4126.270711229459,961.4959259785472,607.5035147870068,1315.4883371700876,2037.4474663256342,283.407714909511,3791.4872177417574,2646.007394311088,0.0,5626.149555971815,1274.827296257882,634.6631265597895,1914.9914659559745,35.1625932079702,0.0,86.90535389650776,183.38357224789038,0.0,813.1304409987886,738.5183298345858,0.0,1925.2261804873133
2024-03-08,6670.955631595789,2445.0364306626007,10896.874832528978,118.15650529277556,0.0,304.9242820099623,0.0,0.0,4304.368265048135,926.0170573790958,569.8004735294658,1282.233641228726,2049.640433354186,274.10765756598653,3825.1732091423855,2706.0591144054983,0.0,5722.785936454261,1291.8969865347387,650.342896395423,1933.4510766740545,35.080876487674985,0.0,87.35195281625255,44.91838131562014,0.0,677.3656375823757,847.2770586275808,0.0,2039.039919496291
2024-03-09,6144.5876434215215,1882.326065192432,10406.849221650611,120.49091839141363,0.0,308.3977838188471,0.0,0.0,4372.126256477695,897.3434757216617,538.9092938245894,1255.7776576187339,2001.0153317311115,203.88481393888105,3798.145849523342,2694.12330078194,0.0,5747.222394648514,1304.8288590764953,661.947621842894,1947.7100963100966,33.52144474311707,0.0,86.31369358843764,0.0,0.0,569.199850831047,1057.9660437456982,0.0,2254.7443766796923
2024-03-10,5625.8100285105775,1327.7063856952027,9923.913671325952,122.76168611076265,0.0,311.81970379190665,0.0,0.0,4420.964565334882,870.5173777501827,509.8700042749725,1231.164751225393,1934.68345343231,115.8058997857213,3753.561007078899,2579.608720834601,0.0,5668.377070304292,1301.2859513683147,657.0820395380231,1945.4898631986064,31.64397893623949,0.0,84.95134082416494,0.0,0.0,506.44935299674495,1268.2729994509139,66.47132372479246,2470.0746751770353
2024-03-11,6453.746506772228,2119.0235309995523,10788.469482544904,130.78605025861788,0.0,321.1598633216106,0.0,0.0,4518.375919337166,907.8955591514971,544.672397047736,1271.1187212552582,2026.5309764748379,183.34039498400466,3869.7215579656713,2640.5436306482047,0.0,5770.429645434,1291.74884390544,646.1785148014901,1937.31917300939,33.173835673491396,0.0,87.04101915133461,239.85746331374844,0.0,884.4893366876506,930.9378816812541,0.0,2140.440984408063
2024-03-12,6681.296782912955,2310.209232192122,11052.384333633789,123.93544257118549,0.0,315.497579904361,0.0,0.0,4670.421271671572,945.1646678724051,579.5094890115902,1310.81984673322,2065.8230725762096,198.702303907138,3932.943841245281,2627.690975295397,0.0,5796.877201102092,1283.5727164498267,636.6393149673183,1930.506117932335,33.91698328295173,0.0,88.33647471884572,251.55595068935597,0.0,900.7639631588044,849.1181785211564,0.0,2065.1814700307486
2024-03-13,6763.647107728599,2356.5995470069065,11170.694668450291,114.88776817928215,0.0,307.6039395232061,0.0,0.0,4743.0963431061955,964.1480213748421,596.2012966525323,1332.094746097152,2064.9009116647176,174.44727655601923,3955.3545467734157,2687.9510546629854,0.0,5895.830561480005,1274.1856530424427,625.957064460901,1922.4142416239843,33.25069560463154,0.0,88.21419853342987,185.5680919829846,0.0,838.3419184240937,762.827000610713,0.0,1984.8575316462593
2024-03-14,6737.366446153582,2294.512847632129,11180.220044675036,124.50119472921182,0.0,318.34732423937623,0.0,0.0,4811.382737503665,961.1161542382202,590.9420873420975,1331.290221134343,2077.761557949514,164.65968090467095,3990.8634349943572,2675.8358711860756,0.0,5921.4685000157315,1273.4000481151334,623.8765553134256,1922.9235409168411,34.87431732765732,0.0,90.3735526539343,172.7160848790317,0.0,828.6053986363775,758.3003609869398,0.0,1985.9969368091697
2024-03-15,6690.683338561875,2212.456632606566,11168.910044517183,118.93146349100894,0.0,313.90612228190713,0.0,0.0,4996.9554909914505,925.6372855971961,553.2615816719833,1298.0129895224088,2078.1841929523316,143.0559302128613,4013.312455691802,2767.3591009130496,0.0,6050.518202592488,1289.7757878255052,639.0168745344996,1940.5347011165109,34.79264543552557,0.0,90.81994251683676,34.27131415084477,0.0,693.0691430703912,866.8156834246548,0.0,2100.0388221814133
2024-03-16,6164.612682228497,1651.1564519899139,10678.068912467079,121.28029403504738,0.0,317.37642349741554,0.0,0.0,5072.110943402182,896.9637038696653,522.391206541753,1271.5362011975776,2019.5245472984432,62.810985183292814,3976.2381094135935,2724.0613517667693,0.0,6044.003020598797,1303.4992955421362,651.5024739536312,1955.4961171306413,33.23325030047621,0.0,89.78188009559975,0.0,0.0,585.1277403252072,1077.2666342206862,0.0,2315.967194469869
2024-03-17,5645.826247721914,1097.5255620395283,10194.126933404299,123.53777950986932,0.0,320.77118585190226,0.0,0.0,5128.269682899696,870.1376059561516,493.3710793398881,1246.904132572415,1948.36987080171,0.0,3926.4580768991377,2640.799514735634,0.0,5997.385154084396,1299.3056155082681,646.1232566181799,1952.4879743983565,31.355808434078554,0.0,88.42007226671183,0.0,0.0,522.5984735987598,1287.3408090728788,43.16184454548966,2531.519773600268
2024-03-18,6473.505729289811,1889.6562085115165,11057.355250068105,131.57438008481478,0.0,330.10101445443,0.0,0.0,5232.73146740804,907.5157873790143,528.2046272409076,1286.826947517121,2042.0626566218245,40.21665506111776,4043.9086581825313,2670.5904940645046,0.0,6068.54968794643,1290.5089749469034,636.0456048481378,1944.972345045669,32.88567550022999,0.0,90.50894367995136,229.26679633408182,0.0,900.8708505141544,949.7780479761374,0.0,2202.1488087762577
2024-03-19,6701.516634822246,2082.324697712358,11320.708571932133,124.7124994422444,0.0,324.41050076153374,0.0,0.0,5391.8562220698495,944.7848960973743,563.0685548757527,1326.5012373189957,2088.8868132446723,63.3825641009837,4114.391062388361,2688.773335616354,0.0,6126.914447502251,1281.7225813065302,626.0279639123908,1937.4171987006696,33.62882161767076,0.0,91.80402481188317,240.9825721967407,0.0,917.3789678757635,867.7357256284292,0.0,2127.1281131530723
2024-03-20,6783.291394090192,2129.1118280115697,11437.470960168814,115.67521039549892,0.0,316.50975953591103,0.0,0.0,5471.584200718546,963.7682495970721,579.7831431565888,1347.7533560375555,2098.2322303177975,49.17369170898337,4147.290768926612,2718.1059741270105,0.0,6195.30739507345,1273.028135650754,616.1128053617473,1929.9434659397607,32.96252408687476,0.0,91.68181690218945,175.01129718209077,0.0,855.1823923062515,781.2268417855121,0.0,2047.0272793010486
2024-03-21,6757.6020444249325,2068.6040245742415,11446.600064275623,125.27906932163317,0.0,327.22856687157076,0.0,0.0,5546.873110017661,960.7363824565485,574.5445287034379,1346.9282362096592,2120.3184239280004,47.87309507596683,4192.763752780034,2736.8105516772066,0.0,6252.700195337555,1271.6702627873983,613.5770134694272,1929.7635121053695,34.58613164657617,0.0,93.84166624216866,162.17519770673013,0.0,845.664582610058,776.4873010479947,0.0,2048.3797363922863
2024-03-22,6710.405244809684,1986.9295710816896,11433.880918537678,119.71815237162828,0.0,322.78021624974104,0.0,0.0,5739.388585661256,925.2575138104509,536.8831290492781,1313.6318985716237,2125.7017444466783,30.130233411096015,4221.2732554822605,2797.621325298877,0.0,6351.461526142667,1288.6938740154676,629.4299796456862,1947.957768385249,34.5044450225808,0.0,94.28894457173277,23.745686104913432,0.0,710.3423060335585,884.7944211472325,0.0,2162.6283694527456
2024-03-23,6184.697166878139,1426.9284025864017,10942.465931169876,122.05886264694307,0.0,326.22857701337085,0.0,0.0,5821.424802683554,896.5839320743654,506.0303141481882,1287.1375500005427,2066.186329099463,0.0,4184.538938411877,2784.9291009388094,0.0,6376.5186404410415,1301.8807583619578,641.4827172069733,1962.2787995169422,32.94503742347833,0.0,93.25212111808489,0.0,0.0,602.6115049431195,1095.0417646771148,0.0,2378.759910576938
2024-03-24,5665.743105496578,873.9762399661786,10457.509971026979,124.32382901673124,0.0,329.6170921439702,0.0,0.0,5884.402462329072,869.7578341679258,477.0262782692722,1262.4893900665793,1988.947858626845,0.0,4129.692889257212,2671.1682981386125,0.0,6299.868356158053,1298.293104473515,636.7656645340521,1959.820544412978,31.06758701905813,0.0,91.89185870909205,0.0,0.0,540.2902289270589,1304.9168259210542,15.319440795445189,2594.514211046663
2024-03-25,6493.385430779474,1666.9854693319176,11319.78539222703,132.35353772745287,0.0,338.9215369422715,0.0,0.0,5995.447705369135,907.1360155934184,511.8868399049484,1302.3851912818884,2073.74370396619,0.0,4238.836832412297,2731.3520552250934,0.0,6402.273823593662,1288.9932762375415,626.2849004236614,1951.7016520514217,32.59744996911214,0.0,93.98108866936883,218.78331368221782,0.0,918.7698932862601,967.1593456980706,0.0,2265.3664133256298
2024-03-26,6721.615407522486,1860.7352976439224,11582.49551740105,125.49800629747614,0.0,333.22098030065285,0.0,0.0,6161.187120108267,944.4051243114674,546.7739175807883,1342.0363310421465,2112.152724816982,0.0,4301.068710482319,2719.2479373168117,0.0,6430.719163558655,1280.773775398959,616.8881314047774,1944.6594193931408,33.340595949179445,0.0,95.2769035014883,230.51200847581256,0.0,935.4926546673757,884.9266017189196,0.0,2190.5534948050195
2024-03-27,6803.038460769536,1908.0118646626888,11698.065056876383,116.45486796246894,0.0,325.3001133990779,0.0,0.0,6247.51145320585,963.388477810831,563.5080207926825,1363.2689348289796,2116.5274790803996,0.0,4328.84815545751,2778.7620854168613,0.0,6530.213937589872,1271.607504874926,606.5898740153234,1936.6251357345286,32.6743012114778,0.0,95.15581018296277,164.5531257293399,0.0,873.5060919651278,798.231498892652,0.0,2110.649484515287
2024-03-28,6777.767635030986,1848.7555753801116,11706.77969468186,126.06411561557896,0.0,336.0098828888296,0.0,0.0,6329.356793058521,960.3566106698313,558.2869695253177,1362.426251814345,2138.682782774224,0.0,4374.143700586689,2767.390236104409,0.0,6557.962278380703,1270.7799270166988,604.6310304077201,1936.9288236256775,34.29791319555556,0.0,97.31713740673035,151.7289133297248,0.0,864.1933837776842,793.309849066508,0.0,2112.1913601214824
2024-03-29,6730.156221641353,1767.4431140952593,11692.869329187448,120.49823423620879,0.0,331.54343326955484,0.0,0.0,6528.380042810565,924.8777420231145,520.6418046741958,1329.1136793720332,2148.9037371401687,0.0,4407.3875753534185,2858.172719727694,0.0,6687.6488732355665,1287.3611309758683,620.1201616192253,1954.6021003325113,34.2162313814015,0.0,97.7662240910484,13.310804206271882,0.0,729.0725302316331,901.4388792655419,0.0,2226.62455899634
2024-03-30,6204.794628435784,1208.5844390349903,11201.004817836578,122.84351805162693,0.0,334.9831816960124,0.0,0.0,6616.873095313323,896.204160285985,489.80383332285123,1302.6044872491188,2097.04431630753,0.0,4378.526863388908,2815.613137635167,0.0,6683.3120591488005,1301.0440831350688,632.7090533710789,1969.3791128990588,32.65682799765054,0.0,96.73149986939167,0.0,0.0,621.5404246819365,1111.5120633792594,0.0,2442.9378521672916
2024-03-31,5685.61046684045,656.1322792901528,10715.088654390747,125.1042709927337,0.0,338.35621195626413,0.0,0.0,6686.256449641976,869.3780623804088,460.8133170863129,1277.9428076745046,2027.4253660844038,0.0,4331.894958437055,2731.6157036207583,0.0,6637.401619672368,1297.0416142539361,627.646642894929,1966.4365856129434,30.779380606752618,0.0,95.37358827188478,0.0,0.0,559.4156796279265,1321.2168089443976,0.0,2658.8728180900434
2024-04-01,6513.340396232478,1450.0182491219011,11576.662543343056,133.1378613751695,0.0,347.6471575523993,0.0,0.0,6803.49962309579,906.7562438062223,495.6973984352809,1317.8150891771638,2117.102125779481,0.0,4446.772094930402,2762.139718810618,0.0,6710.494098007197,1288.205843080089,617.6685903908916,1958.7430957692864,32.30924514387092,0.0,97.46409323396531,208.37992519496225,0.0,938.0816609056817,983.2927719478423,0.0,2329.9123138073546
2024-04-02,6741.627015103137,1644.5642975627852,11838.689732643488,126.27875390856472,0.0,341.9291464244858,0.0,0.0,6975.468135943888,944.0253525242333,530.6045150062067,1357.4461900422598,2156.0554484966005,0.0,4510.535811983472,2779.592076706723,0.0,6769.394429320912,1279.5974067583302,607.9501438293092,1951.2446696873512,33.05239138029845,0.0,98.7614954551658,220.11827374113898,0.0,955.0030123130498,900.8971471404664,0.0,2255.2783109871793
2024-04-03,6822.870031424805,1692.3937097437401,11953.34635310587,117.23891004019693,0.0,333.9981615918571,0.0,0.0,7068.008445561309,963.0087060235561,547.3553758569163,1378.662036190196,2156.6570380933017,0.0,4535.4504688793795,2809.652655553872,0.0,6839.867686929525,1270.8652548971509,598.119103197102,1943.6114065971997,32.38609588052643,0.0,98.64231055625942,154.16865119518224,0.0,893.2131647631045,814.0427583023804,0.0,2175.5462818535284
2024-04-04,6797.8643159755575,1634.1149323028876,11961.613699648227,126.84512262639723,0.0,344.69264205019954,0.0,0.0,7156.03710972901,959.9768388824982,542.149326731214,1377.8043510337825,2172.2720461607114,0.0,4574.868557488333,2827.6318272317726,0.0,6897.905093840204,1269.673013970555,595.8549635326268,1943.4910644084835,34.00970649761766,0.0,100.80585515474878,141.3533214878535,0.0,884.0937829101977,808.9653379424213,0.0,2177.2550511798545
2024-04-05,6749.951087238252,1553.1807498451526,11946.72142463135,121.28203733882432,0.0,340.2167047823755,0.0,0.0,7361.203000046941,924.4979702357058,504.5179699681952,1344.4779705032165,2175.6419761453044,0.0,4601.613024870772,2889.1654810857654,0.0,6998.818243954448,1286.660335864401,611.7783063723529,1961.5423653564494,33.928023123696455,0.0,101.25744208628532,2.9437329382390374,0.0,749.163448453443,916.9420354982556,0.0,2291.8516355159036
2024-04-06,6224.877967163449,995.2939514916407,11454.461982835259,123.62474522113425,0.0,343.64263675009767,0.0,0.0,7455.795749788629,895.8243884984488,473.69254602526627,1317.9562309716314,2119.0672176681946,0.0,4568.126654676564,2875.752893339847,0.0,7024.589453634639,1300.0013894794226,624.0775451298613,1975.925233828984,32.368618323467736,0.0,100.22546813482359,0.0,0.0,641.8196722740968,1126.8662489843723,0.0,2508.326275604798
2024-04-07,5705.462469710498,443.24843122060065,10967.676508200395,125.88787127151612,0.0,347.0075532807252,0.0,0.0,7531.235492874796,868.998290592978,444.7133760504398,1293.2832051355163,2048.4373814598794,0.0,4520.451367215826,2762.7099458419143,0.0,6950.141224283486,1296.3788495881201,619.418630948596,1973.3390682276442,30.491169878699317,0.0,98.8705234349506,0.0,0.0,579.881460568978,1336.4253117370695,0.0,2724.4219321929054
2024-04-08,6533.335351067563,1237.9620966566536,11828.708605478474,133.91927539856601,0.0,356.2811623971497,0.0,0.0,7654.349889332086,906.3764720188308,479.61800231436354,1333.134941723298,2140.9850839351816,0.0,4638.143073580015,2822.178346977343,0.0,7053.040106403279,1287.2225296315737,609.170732249745,1965.2743270134024,32.02103381867201,0.0,100.96302056948842,198.0363875771211,0.0,958.7161769992481,998.3588071804156,0.0,2395.6173759760295
2024-04-09,6761.582282569766,1433.1117831888441,12090.052781950688,127.0621820459604,0.0,350.55229899683985,0.0,0.0,7832.219674665081,943.6455807368371,514.542508069374,1372.7486534043003,2185.482338262766,0.0,4707.616575948223,2810.7870943708735,0.0,7083.520953099478,1278.9695274657763,599.8305196887492,1958.1085352428036,32.764179900228584,0.0,102.26268504221404,209.78194995077135,0.0,975.8223628684426,915.8238591039437,0.0,2321.1365956138407
2024-04-10,6842.764158114457,1481.5223245033549,12204.00599172556,118.02048265091094,0.0,342.60780269816905,0.0,0.0,7930.651520932375,962.6289342361549,531.3077781103367,1393.9500903619733,2192.2026317062237,0.0,4739.108439160276,2869.5908591466778,0.0,7183.655269468876,1269.9368492407336,589.7435038700219,1950.1301946114454,32.0978845967604,0.0,102.14604101854658,143.83924714802583,0.0,914.2177097057963,828.8332218925561,0.0,2241.5541684640866
2024-04-11,6817.902481950509,1424.0046758566432,12211.800288044375,127.62840466332439,0.0,353.2926599332959,0.0,0.0,8024.544310261506,959.59706709509,526.1145490168269,1393.079585173353,2212.3116506323963,0.0,4783.736590788274,2858.926919822386,0.0,7213.524087995756,1269.0771317513295,587.8308464191252,1950.3234170835337,33.72149563084852,0.0,104.31239487004144,131.030555088504,0.0,905.2813876174869,823.6225601914506,0.0,2243.4094205345223
2024-04-12,6769.791654531677,1343.4727165166387,12196.110592546715,122.0637445463475,0.0,348.8044424550519,0.0,0.0,8235.539553153983,924.1181984482884,488.4949319524714,1359.7414649441052,2217.0356592187536,0.0,4812.688771422137,2949.0039581821993,0.0,7343.923575769555,1285.7827044160424,603.5114188521698,1968.053989979915,33.63981275914056,0.0,104.76703647659127,0.0,0.0,770.5320275294155,931.468957072419,0.0,2358.1501684407613
2024-04-13,6244.9344631499125,786.3943339846437,11703.474592315182,124.40790325913646,0.0,352.22146403603915,0.0,0.0,8335.92471227865,895.4446167110159,457.6800985848057,1333.209134837226,2158.3482458305352,0.0,4777.924582564396,2907.147365209867,0.0,7341.757636421291,1299.4348520418125,616.1372070361944,1982.7324970474306,32.0804084318903,0.0,103.73833352608841,0.0,0.0,663.3674820325928,1141.2657456487866,0.0,2574.767657553039
2024-04-14,5725.319850914156,234.71263017103774,11215.927071657274,126.66969271453634,0.0,355.57594079204523,0.0,0.0,8417.119477706572,868.6185188055579,428.7104231027451,1308.5266145083706,2083.0584485244435,0.0,4726.2690329302,2822.4493896670047,0.0,7296.614478902493,1295.5481717946036,611.2480642612151,1979.8482793279923,30.202960352612333,0.0,102.38684656676385,0.0,0.0,601.6070103616444,1350.7001957880698,0.0,2791.0059408188527
2024-04-15,6553.345438593699,1030.1772314637738,12076.513645723626,134.7023281957463,0.0,364.836834292223,0.0,0.0,8545.822452596201,905.9967002314154,463.63304096944137,1348.3603594933893,2170.1772553655946,0.0,4838.932146716617,2853.6715073153373,0.0,7371.667194522127,1286.6829015948538,601.3062219249355,1972.059581264772,31.732824513019146,0.0,104.4819095141269,187.737573898746,0.0,980.5956588040756,1012.5118288463268,0.0,2462.330687126524
2024-04-16,6781.50597322681,1225.80662002808,12337.205326425541,127.84410044335021,0.0,359.09546259489144,0.0,0.0,8729.309267966593,943.2658089494212,498.5726612233565,1387.9589566754858,2210.440859794496,0.0,4904.35780788517,2870.4281933308594,0.0,7431.189170943723,1278.1822719776176,591.7513957433124,1964.6131482119226,32.47597066893724,0.0,105.7843740393968,199.48852685045142,0.0,997.8748194487621,929.8577079149345,0.0,2387.9809516561736
2024-04-17,6862.700018163397,1274.7951029984542,12450.604933328339,118.80344612771518,0.0,351.1412975576777,0.0,0.0,8833.35068359851,962.2491624487384,515.3503246038892,1409.1480002935875,2215.5666185768596,0.0,4934.321083288291,2901.182021943226,0.0,7503.74217855353,1269.4218945718494,581.9487465366843,1956.8950426070146,31.809675319618748,0.0,105.67077322707856,133.55099486944215,0.0,936.4453075866993,842.7505280202614,0.0,2308.528626348931
2024-04-18,6837.896102171628,1217.875873049753,12457.916331293502,128.410405348182,0.0,361.81516612913083,0.0,0.0,8932.82953345242,959.2172953076725,510.16804202954586,1408.2665485857992,2237.1568669879066,0.0,4980.509468834612,2918.470357538214,0.0,7562.487428537499,1268.3300344173206,579.8325690205621,1956.8274998140791,33.43328622842263,0.0,107.84040531983422,120.74726283408742,0.0,927.6830250107723,837.4258957590271,0.0,2310.512491623808
2024-04-19,6789.672410680184,1137.762978173062,12441.581843187305,122.84663221483494,0.0,357.31801410543005,0.0,0.0,9149.38058265752,923.7384266608698,472.5583883829495,1374.91846493879,2245.7616541075695,0.0,5013.556409159044,2980.692442196513,0.0,7665.53513035497,1285.290370277702,595.7772723496121,1974.8034682057921,33.35160319624098,0.0,108.29854041161869,0.0,0.0,793.1062178765787,945.1608374356888,0.0,2425.3805496791074
2024-04-20,6264.961020117763,581.3489252809568,11948.573114954568,125.18997378331525,0.0,360.72504579881974,0.0,0.0,9255.28924084601,895.0648449235954,441.75246555380994,1348.3772242933808,2191.859936478738,0.0,4983.995745908075,2966.593820550456,0.0,7692.069039182863,1298.7248955854093,608.2100414989578,1989.2397496718609,31.792198712045742,0.0,107.27352064387628,0.0,0.0,686.1128525965877,1154.8486306491045,0.0,2642.1246753406062
2024-04-21,5745.193115623021,30.014313478307486,11460.371917767734,127.45251604271138,0.0,364.07196355681185,0.0,0.0,9341.974722789075,868.238747018139,412.7906953157563,1323.6867987205217,2120.518165297614,0.0,4936.904916541293,2854.234518393778,0.0,7619.793566200726,1295.0765736920107,603.5661368010141,1986.5870105830072,29.91475050698264,0.0,105.92588037533105,0.0,0.0,624.5223245736687,1364.1764909775402,0.0,2858.4897725567907
2024-04-22,6573.354998223076,826.1414512969905,12320.568545149163,135.48445799420963,0.0,373.31965084552183,0.0,0.0,9476.017688972912,905.616928443997,447.72909730642806,1363.504759581566,2209.38731232415,0.0,5052.025263605213,2913.021654430609,0.0,7723.268432169669,1286.0072968433826,593.4443032259938,1978.5702904607715,31.44461458726683,0.0,108.02396973400135,177.4721804660741,0.0,1003.6523842356456,1025.8838866859799,0.0,2529.921650606344
2024-04-23,6801.416035024823,1022.1741239835346,12580.657946066112,128.6268691643796,0.0,367.56848808865817,0.0,0.0,9664.871181916402,942.8860371620027,482.68186539428285,1403.0902089297226,2248.690021454967,0.0,5117.21781146543,2902.309294967353,0.0,7755.77841978256,1277.72968010005,584.1192171199477,1971.3401430801523,32.187760710999214,0.0,109.32966675264568,189.2271615612131,0.0,1021.0942294222295,943.1278289464578,0.0,2455.684254973441
